"typea"	"typeb"	"typec"
1.58607680253577	113.248781780974	-0.931446139325145
0.601837078809893	101.715956796684	-4.24566300508525
1.60040285512245	111.431575551054	-9.33696207881856
1.74076076628059	116.867079043852	-4.95098959271455
-0.61655206000675	82.3230145754251	-0.76473028869979
-0.136286403409753	103.092000916745	-0.9938974431671
-0.0705698036169732	94.663622151702	-0.752130389305535
1.13565937942687	110.706805496662	-4.7298617323436
0.581819781340805	108.075896083095	-1.21895856654718
-0.0249633927554969	81.0127907424784	-0.172698590559616
1.51871177987084	107.882865530407	-4.71598499584259
-1.10516176723595	103.114285880309	-0.0880528286096352
1.76646309760141	125.399488456195	-8.07304805128903
-0.321568197462695	91.7857110796802	-0.297349154100414
0.157452190920516	104.583844792894	-0.20613603096383
0.574262180977718	96.4476789641835	-1.4013997649786
0.0312751790372687	93.8623765781158	-1.72540933870468
-0.489521117563626	73.8124781083878	-0.788303253329729
-0.209375241248683	100.148506920406	-1.99158306870757
0.876072482524704	95.2925326835694	-0.858447888758423
0.473993530764826	98.6643639614873	-2.06779890476102
1.20272891137717	113.295968508024	-1.26009777866004
1.7430428877166	132.951804821385	-1.67645378168512
0.911015161530361	109.044646283749	-0.86421806075427
1.14697911888675	108.217552974829	-0.993041959231654
-0.720021087270049	97.9109249398091	-0.125785922545125
2.12450300087661	123.494682432156	-7.03780289101251
-0.0426850916142857	86.9080712829101	-0.503384374945308
0.217613099884589	103.369835955035	-0.327077915815765
0.280578790242052	115.013593300289	-0.289773198079843
-0.943622649848601	102.403245121008	-0.690652636022226
1.8263815743643	105.261998850983	-4.89974366638262
-0.805765765636878	91.459587444547	-0.296667133586811
1.80929984592301	110.087557198079	-3.8176806179961
1.19247343141022	119.928837721814	-0.307974296185298
-2.51145993160073	74.813647386822	-0.169333395387789
-1.17652048351006	77.917246897568	-0.578560077543583
-0.356839250287714	96.8630277698508	-0.438939420191024
-1.10318077328652	82.413205268914	-0.641185760915935
0.0370536002612678	98.5929301574004	-0.51402502686664
-0.283348533391917	102.352408156851	-1.69779242704372
-1.10075978174456	101.770035019825	-0.329373024236133
0.336070574300691	99.2008204132762	-0.46143598687833
-0.0707351202775904	96.2469558822916	-1.25696434134344
-0.6007489765789	86.2283387173264	-0.0189916891878545
0.876944753878446	108.046135865561	-2.45561487708381
0.932636994545291	110.475405244755	-3.61592435479027
-0.173626978273833	111.255477497953	-0.531350352402481
1.58730699076993	94.4710200118117	-7.16981154065714
-0.85006658015192	85.1371404312549	-0.200651281883281
1.18153794680634	110.530485115454	-2.72537109421948
-0.902823196336989	87.0621948992348	-0.238737745454799
1.50716876574398	120.259527437939	-2.20701142934566
-0.624340223415981	82.3304599626383	-0.221710475955265
-0.754089090457046	90.9011721969676	-0.0779415724963295
0.332130765757413	96.4961939599176	-1.91236551392201
-0.671720241785778	86.1458862065576	-0.223500468972377
-1.51210877483073	99.5188734344819	-0.0370090833542723
1.63750149595129	112.781539895487	-5.22799840298234
-0.0811758782277521	87.2917421579176	-0.0992303033321962
0.645357747338944	113.866962548	-1.315729956531
-0.756559966122159	80.0225226924006	-0.961160792888113
0.00143471477166427	100.725038862431	-0.0157391604963117
-0.684235320444542	75.7351028749189	-0.811957517719735
-0.908201901700632	83.5288945938828	-0.197115512978297
-0.735799531283552	87.0736844813721	-0.778457957457383
1.52105859643713	118.57403415407	-1.2572285592579
-0.84419524361245	89.0756618929606	-0.464905627469325
0.116379930630938	112.891105203293	-0.197932554978012
0.645204623926999	110.878206876983	-0.616794602946233
0.10691461214181	85.1206719720736	-2.07213259170901
-0.903520602656062	88.4453817827524	-0.0997749780875919
-0.285795214810883	109.116089680732	-0.608287722170808
0.847580053478749	98.411275565822	-1.56949772679255
0.101995003677556	104.728391959376	-0.0833733271317254
-0.940606713894697	91.0985701446889	-0.178814733754188
0.0822195379671185	104.959973053568	-0.662318629801204
-0.178569617141526	107.626609066482	-0.527735745703069
-1.11243355280807	92.8346650308575	-0.0902932822668142
-0.669941870071312	93.8315555660411	-0.243115916520776
-0.147347507863823	98.443896154925	-0.801130682285627
0.522382613299254	92.293568247824	-0.439542566085626
0.397974651797123	108.49434867037	-0.97087861060389
-1.22106287443524	79.9735958061216	-0.0885904017601181
-2.11986644464055	84.5908496657498	-0.278174871203558
-0.175454831153623	106.244444620009	-1.12043678617078
0.934645351043465	108.651552197605	-3.26378700705026
-0.00866136701394868	101.172921886443	-0.424575748166326
-0.620760821759165	113.085468368884	-0.373365306191395
0.187110300365967	91.463835500993	-0.0350606308758862
0.669268891740249	122.566215031719	-2.88687761522097
-1.1395699199549	117.346164424183	-0.267074726383358
1.3970720493045	131.82987330216	-4.21807976450699
-0.290446156248485	102.287312196777	-0.402806014702288
1.06688259256426	108.442554011822	-3.63388388363707
0.885545293978842	103.166335284556	-0.289689197366788
-0.323203190097062	96.9092998633164	-0.0420277381794329
0.338198800464594	97.7365205688592	-0.220927778965985
1.40282570059417	121.305187021052	-1.12862070327724
0.636755196489634	102.928024071671	-0.730722799537434
