"typea"	"typeb"	"typec"
0.0407314079884388	99.8685909935304	-0.0766228966779454
-1.87020897499034	77.3797961944642	-0.120341882544495
0.0732176059146803	101.757100586179	-0.12685255409467
0.3814872970559	96.8953073780629	-1.29549268234484
1.25181057496883	124.573653554139	-1.16198664389675
0.808484083061434	119.047520918428	-1.96630555950454
0.648711501615857	112.763800840873	-2.9542558318004
1.79656173605174	117.92850281093	-4.896416149026
-0.099153321764825	109.141617411203	-0.993881077713744
1.40895411328617	133.41981089452	-3.01500916150305
0.0399748665187844	103.612264786163	-0.165344574467453
0.0782855677504197	119.354277190306	-1.7364460333124
0.593066252007869	128.629179221109	-3.92569885466335
-1.53818124949965	105.088994195355	-0.205321543929997
-0.721033278499588	90.2189021557949	-0.1963040090908
0.554361343543973	108.551417256425	-3.17077715626074
0.238022783787447	98.9127753208144	-1.40905337842541
-1.5575736628983	96.4481012660801	-0.19904226659514
0.195779818760408	98.0102112002896	-1.33150572306781
-2.1153105877043	71.7823966842714	-0.00249022083971719
0.0322815133757707	108.442188454191	-1.219795158868
-0.417175982867942	90.8787629477457	-0.218538051709064
-0.164927078994458	99.4305647016632	-1.24577657815975
1.66754822159834	111.174615656149	-6.99643667663037
-2.2029179213986	77.1876556627644	-0.0205600780684409
-0.308431788745923	99.3573853271764	-1.18827946682268
-0.16892896361148	104.417005549947	-0.769258000977031
0.158743137577527	97.4972547348355	-2.09919295682096
-1.47419294286172	79.080575323851	-0.317814778389387
-0.530419586926957	90.8462433589075	-0.391739836877789
0.617740510312352	109.381030879132	-1.01708399458659
1.1199315127077	115.894936251826	-2.23153371491511
0.0745641770978873	106.254414214061	-0.85003842989873
-0.637930037394327	128.636617351916	-0.526723362684117
-0.304085607046416	99.9682434562025	-0.450042535064252
-0.0236339861640706	103.80144222823	-0.344748364169008
-1.62225154713666	78.6027403304749	-0.0857119036198179
-1.00131750353594	97.0449115462622	-0.523339518220423
-0.121004788274121	108.333481857375	-0.634304492631732
-0.555376068985886	97.1717286088362	-0.0395800305180771
1.78528522525675	109.181156803766	-3.80739513375367
-0.742456137834207	78.3462602499445	-0.483522466908426
-0.868743570600151	109.373129726204	-0.0743353961787953
-1.46456129007557	59.2988689224101	-0.0796552402794177
-1.93763155966683	72.290950204852	-0.129905999101448
0.672213465670401	106.642311281301	-0.490903699057836
1.91814898706508	131.963129056959	-5.99443480575356
-0.504185643682169	93.5047011740996	-0.339497821595052
-0.77904901780936	80.479768271141	-0.883605736858322
-1.21114405529973	91.201069315839	-0.33270022562217
0.789748025528136	104.613733739014	-4.15376533674043
1.78053784499336	115.297395877996	-1.11983952188762
-0.351861662092823	93.3320541530031	-0.458947879934192
0.738536829050298	111.250347002467	-1.15559621404068
-0.424509736387354	90.1789137408087	-1.03925498511472
0.204225689019094	119.285177019759	-0.287161112281678
0.294526706408569	99.6696668098665	-2.62030341936645
-0.456046906858912	105.328276258008	-0.753049120069909
-0.357836933887837	88.1918158979286	-0.588132033997402
-0.346525272240103	111.118142080759	-0.252995758041751
-0.981322820852645	98.5189326836687	-0.459614733626119
-1.29329875295015	103.203033887069	-0.0993129972790686
-0.503927435110298	84.9254978391577	-0.273734780910597
0.764368155635361	95.0575700036881	-0.877617689004112
0.529833225766732	119.612439533948	-0.291286090177741
0.777278542727636	105.546301142168	-1.5059779898339
-0.0507172402439249	85.720449634265	-1.33947862756109
0.957234124711091	120.617242548492	-3.28574001634097
0.660190165174304	95.9419028759235	-0.294797971117485
0.0124281083492442	80.2630808799242	-0.237630920651257
-0.973933234946445	79.7086161328142	-0.131949366010942
0.51388839084693	101.527694463249	-0.0426680647357732
1.05627209067632	125.513768087045	-0.682146887195678
-0.287392153132563	120.113587565014	-0.189680799796392
0.3176462722192	108.102907042158	-0.109037095972286
-0.00933332370365472	94.9801867146759	-0.00704877388945671
0.722613821920268	108.146601144163	-0.25493637059108
-1.8712506784674	88.5785209018906	-0.00905196524499457
-0.0969222270068861	82.4217635111184	-0.504757635196925
-1.87380538688234	83.3549846234914	-0.0857129803614
-0.996814011075652	94.3342651074405	-0.0595643308552826
0.776416609696566	103.127437634934	-0.293960113541165
0.0863674971175769	89.0913704799182	-0.532987996732699
1.25166407636347	110.202264217302	-2.99171010960206
1.42749027460662	99.6160881949723	-3.71790244342731
0.116491014476593	96.6746524246689	-0.452834052009295
1.89663414495567	115.522502767653	-6.55040123603053
0.262991675495177	117.735141168239	-1.75017007187504
-1.00417444486121	85.5793568760314	-0.0943848855535864
0.360199504873405	95.7254878819889	-0.0838783776601423
-0.307621677722835	115.808391575044	-0.947607807496328
-0.393818671238128	88.8799822365772	-0.0211905321739275
-0.896326851170249	94.0447625375082	-0.564096992480275
0.533381236004539	105.460866910795	-0.430133327540962
-0.24713363260589	111.01591578944	-0.976031352485799
2.26651034065991	110.400036111695	-4.31171692284536
-3.00741142254516	48.2050327290513	-0.0494946361110221
-0.814489329437524	89.2243013125668	-0.530347477137631
-1.2816013335314	99.5056032489157	-0.32450238908923
0.400629859260501	92.2980052585369	-0.612695354769727
