"typea"	"typeb"	"typec"
-1.06964088684401	89.9885625410918	-0.31877407385017
0.6220373075287	92.3848276729932	-3.58174570873865
-2.29478866214002	83.4048248489494	-0.0876310803025184
-0.882044761640797	94.4312931562444	-0.479694563799548
-0.98467708871012	97.2883345342375	-0.700489409492555
-0.7397840820302	83.8087407825793	-0.0842538716841315
0.584075874785626	101.207453984209	-3.91224458973665
-0.820435617394869	94.6980602151182	-0.035235714618454
0.141489601098373	97.3360149183577	-0.0140755094383994
0.754485176964459	113.375806832481	-0.22743914484125
-0.657173951060326	102.478701285898	-0.0592464833827798
0.141407326611458	108.330096980414	-1.09998625387587
0.772746734091753	109.491621590327	-1.67671609192573
-0.880068149727626	96.2314577801484	-0.458488371926065
-0.132619992285967	103.795603135886	-2.197534349378
-0.768372847490112	107.017895032506	-1.19723121194325
0.444771009457356	99.2414805371778	-1.71809331819876
-0.172371779439068	91.9773797773309	-0.516920521133777
0.625248462339628	94.2085088520825	-0.591639068667613
0.528129549215653	97.7532804750597	-0.791708812111751
-1.17710297907395	89.9982798359169	-0.00688202903807525
1.23876959959306	102.445943868328	-3.88225225124893
-0.662611575704596	93.9289846692868	-0.201195063906326
0.159169258344964	115.631359485056	-0.841740689068568
0.721185259099763	106.715353777578	-1.51626628535296
0.79713257271394	110.855121002047	-1.0022911118457
-1.6114292185225	81.7501387850098	-0.0172074373030485
-0.184427815885693	94.2774272317097	-0.174933692040445
-1.04113096428267	94.4553323345499	-0.264458615096436
-0.578992775720314	107.658903936842	-0.60102653227396
0.267331656153432	107.569879963234	-1.91832057500937
-0.462209203144114	85.408809505508	-1.17246832088046
1.25929821252059	125.658765104545	-0.254643707548688
0.607776147263985	76.648665356673	-0.515970613604462
-2.62065554345329	65.3209409592473	-0.137479002004466
-0.018198091650948	95.3106436691917	-0.116787687993745
-2.40028127066225	57.0675810328075	-0.160366852617406
-3.21868405480342	66.6728790021411	-0.0593459147456593
-0.42371231118351	94.2387865451874	-0.601811023715658
-0.0861004792347808	98.9727263820966	-0.657729967789049
0.653677957954761	94.7929041156362	-1.17595980695949
0.67300272431515	101.074616716297	-1.8379590126305
-0.908611046146591	106.610350130878	-0.386839766274256
-1.60689520385565	75.2811241066505	-0.0267342706660262
0.461404782947024	119.379623526662	-0.891714874560442
0.989641461595705	118.663990978273	-4.14537222042032
-0.242415413780779	95.3635562101573	-0.0653705567808321
-0.295713329765419	120.646219263058	-0.471123920425662
1.15950229286621	111.254832926033	-0.0397014232545936
-0.724564811068177	95.6582145974382	-0.0621892696852013
1.2787246867388	117.550168322844	-1.05544050882691
0.0721696731621293	102.128288406733	-0.360508080464671
0.596202718368353	111.879390881686	-0.382975567848281
1.14367394080992	112.500597182834	-4.83056656326795
-1.14075473245412	108.15962315662	-0.395691279803917
0.990399327937229	105.340206060651	-0.021475085131451
-0.315702948466243	84.375091465877	-0.649502237773692
0.776406278794687	116.403958312049	-0.764907567273644
-0.239938417797423	103.495149889021	-0.167945754586481
-0.0988628623985669	117.337841690113	-0.428531428772968
1.90272698465921	107.606530183477	-0.295556510499615
0.0234961096374184	103.373940440443	-0.81450730801649
-0.119498695185405	110.340140247861	-0.742812815478368
0.100405470008431	125.433050995741	-1.88098109613413
1.18827808072004	113.988216935736	-2.85121589705785
-0.30921763127337	100.402946363559	-0.915225110888618
-1.94624144432464	78.6931474226415	-0.223504845478744
0.619525475088612	109.353344096111	-3.10753135460681
-0.61265127455229	98.6544495804972	-0.0251773511032477
0.119626024671406	101.992368407625	-1.97101874756098
1.26146387893785	104.967490473958	-2.39807321516196
0.510575941851812	102.647146950679	-1.07570850518502
1.71252983562776	127.612392466861	-9.80173078723284
-0.547607897720182	95.0911098930034	-0.0361971087670075
-0.546785493730689	93.9800622995719	-0.144579869624062
1.76113341480289	102.154429126336	-10.5426549363562
-0.234399444831743	97.6443004008004	-0.189881802037751
0.749287683827513	120.306521995555	-1.46712319986736
0.386239520635351	78.8889952371405	-2.9332812986666
-0.989701797802248	93.0496587554127	-0.0962264411353487
-0.264395198980514	106.137405891319	-0.211115992220556
-0.0597964250760806	118.986999759438	-1.16747901821565
-0.331489001409507	97.4875480919906	-0.216191203758538
1.58084867343741	110.555281335106	-3.05040516693288
-1.21968853411889	93.5157543453575	-0.17478783323337
0.795751381311444	102.988209214215	-3.3580209819421
0.150336713779474	110.28247890919	-0.177276627042629
1.27533078656525	104.521628033467	-2.04450638220729
-0.460886144238135	93.0904932373587	-0.416151205236436
1.54703315894722	119.43436508221	-2.88964867410949
0.335512716838537	103.127498276944	-1.63767852160276
-0.944695905214432	81.7523499755631	-0.0468995931628144
1.19552171807177	113.45755777948	-5.89224929658099
0.968895699947251	119.921791584394	-1.14260893674497
0.0114455961526449	97.2547049339028	-0.276984029327352
0.740354806237454	106.457796088671	-0.529023894404279
1.22030901228847	109.434845211919	-4.99212657897343
-0.459733057305498	103.933421640735	-0.13421650800161
1.33461937864615	110.733652697622	-3.33699842654459
0.702474961288583	96.9610641605836	-1.54480556066714
